id,distance,source,destination,price,name,distance,surge_multiplier,product_id,new_time,Days,Month,Year,Date
41e452f0-ede9-452a-b16a-0faef09fb17c,2.07,Northeastern University,Theatre District,5.0,Shared,2.07,1.0,lyft_line,29-11-2018,29,11,2018,29112018
6aff6f86-4d95-43d7-ac4a-add9c8b1feb5,2.38,South Station,North Station,15.0,UberXL,2.38,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,15-12-2018,15,12,2018,15122018
9afefbe7-56de-49fb-9be3-be936522e397,1.77,West End,South Station,19.5,Lux Black,1.77,1.0,lyft_lux,02-12-2018,02,12,2018,02122018
2a8b7243-030c-485b-a529-a685ecad319a,4.56,Financial District,Fenway,22.5,Lyft XL,4.56,1.0,lyft_plus,02-12-2018,02,12,2018,02122018
db49e380-1a1f-4b24-bbad-46330ed4278f,3.23,Northeastern University,North Station,27.5,Lux Black,3.23,1.0,lyft_lux,17-12-2018,17,12,2018,17122018
251c747e-cbd7-4358-9b01-d1448eb363b6,1.23,Beacon Hill,Haymarket Square,7.5,UberX,1.23,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,15-12-2018,15,12,2018,15122018
953d8cb1-3573-48fc-936a-cb4278a81eff,1.85,North End,Beacon Hill,19.5,Lux Black,1.85,1.0,lyft_lux,28-11-2018,28,11,2018,28112018
28b4e3fd-7598-4cf4-a798-2f2b079f3746,2.44,North End,Back Bay,19.5,Lux,2.44,1.0,lyft_premier,28-11-2018,28,11,2018,28112018
6dfc3f8d-df73-4f81-be7a-56d2ab9f370c,2.66,Fenway,Theatre District,9.5,UberX,2.66,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,29-11-2018,29,11,2018,29112018
8ad70766-3720-4fb5-b9d7-0415fb3d0193,1.72,South Station,North Station,13.5,Lyft XL,1.72,1.0,lyft_plus,29-11-2018,29,11,2018,29112018
f6bb3655-a28c-4ee5-99e8-2b1a955e02ce,1.74,Theatre District,North End,19.5,Lux Black,1.74,1.0,lyft_lux,17-12-2018,17,12,2018,17122018
fd65af89-30dc-4391-a58e-e86e78356d48,1.03,North End,North Station,7.0,WAV,1.03,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,29-11-2018,29,11,2018,29112018
473772ff-2aeb-48a0-98e5-617911088976,2.84,West End,Boston University,16.5,Lyft XL,2.84,1.0,lyft_plus,27-11-2018,27,11,2018,27112018
2b10ab1e-b6b6-46bc-8165-d4444ca66a5b,1.57,Theatre District,North End,14.0,UberXL,1.57,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,28-11-2018,28,11,2018,28112018
51ec63e5-a600-4759-93ac-3991e87f121f,1.03,North End,North Station,7.0,WAV,1.03,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,13-12-2018,13,12,2018,13122018
c7b3e3c9-fa70-446c-9cb4-afeb43a18a9e,2.48,Beacon Hill,South Station,9.0,UberPool,2.48,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,03-12-2018,03,12,2018,03122018
5addfbe2-6f31-480d-8e9b-bc7f95a4a1c3,2.38,Fenway,Beacon Hill,16.5,Lyft XL,2.38,1.0,lyft_plus,27-11-2018,27,11,2018,27112018
b40efa88-27e7-46ec-b7aa-365d8f6cbc5b,5.4,Financial District,Boston University,38.0,Lux Black,5.4,1.0,lyft_lux,17-12-2018,17,12,2018,17122018
9b698b06-d455-4f95-9d30-b7f80b37ddb0,2.98,Boston University,Theatre District,32.0,Black SUV,2.98,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,13-12-2018,13,12,2018,13122018
500b39ea-d6d6-4256-b823-983bdd9dd409,1.74,Theatre District,North End,22.5,Lux Black,1.74,1.0,lyft_lux,04-12-2018,04,12,2018,04122018
9b26d06f-8f10-4b0e-9b2e-81bf46a3078b,2.66,Theatre District,Fenway,9.5,WAV,2.66,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,18-12-2018,18,12,2018,18122018
ed3548df-1408-420d-9853-78bde17b4963,1.39,Back Bay,Fenway,13.5,Lyft XL,1.39,1.0,lyft_plus,29-11-2018,29,11,2018,29112018
56012f6a-fb22-47fc-98e1-cdff70a15840,3.05,West End,Northeastern University,34.0,Lux Black XL,3.05,1.0,lyft_luxsuv,30-11-2018,30,11,2018,30112018
e556d8e0-8cbd-4bdd-aa07-6b8cec248643,2.33,Back Bay,North End,18.0,UberXL,2.33,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,29-11-2018,29,11,2018,29112018
3bb4d4e9-06d2-4d57-9a4e-26f67180c824,2.98,Boston University,Theatre District,26.0,Black,2.98,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,14-12-2018,14,12,2018,14122018
4ab13cec-2c61-40e5-8342-acba6e7cf568,2.17,North Station,South Station,17.5,UberXL,2.17,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,15-12-2018,15,12,2018,15122018
3097ac76-27e4-4f6e-9d6f-cb23f66e2006,1.26,Back Bay,Northeastern University,7.5,UberX,1.26,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,01-12-2018,01,12,2018,01122018
c2efab09-e6d6-41bf-b943-651c436243a4,2.66,Fenway,Theatre District,15.0,UberXL,2.66,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,13-12-2018,13,12,2018,13122018
b246377b-a4ec-4c35-8a40-e7ff64613179,0.73,Haymarket Square,West End,3.5,Shared,0.73,1.0,lyft_line,17-12-2018,17,12,2018,17122018
d7403ba9-299b-4b46-b754-6a804266aea8,2.39,Back Bay,North End,16.5,Lux,2.39,1.0,lyft_premier,27-11-2018,27,11,2018,27112018
e817312e-9347-4775-9a6b-5faec84baf31,3.46,Boston University,North Station,10.5,Lyft,3.46,1.0,lyft,29-11-2018,29,11,2018,29112018
7bc3f6ff-fbb6-4843-a9ea-151cd20fb1c0,3.08,West End,Northeastern University,9.0,Shared,3.08,1.0,lyft_line,16-12-2018,16,12,2018,16122018
f51c76b5-9e34-4fc7-add4-e65c3a091756,1.03,Haymarket Square,Financial District,9.0,Lyft XL,1.03,1.0,lyft_plus,28-11-2018,28,11,2018,28112018
bf0668fe-ae60-4610-8415-20d8d4b5c814,0.53,Haymarket Square,North Station,3.0,Shared,0.53,1.0,lyft_line,15-12-2018,15,12,2018,15122018
ec2cd221-239b-469e-a4e3-40eeba6da5f2,2.72,Boston University,Beacon Hill,3.0,Shared,2.72,1.0,lyft_line,02-12-2018,02,12,2018,02122018
db5d731d-5364-4c23-8044-a9f9eba26f9b,3.22,Northeastern University,North Station,22.5,Black,3.22,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,30-11-2018,30,11,2018,30112018
9cbaf4fd-3541-400b-98e8-e06b13f6fd32,0.68,North End,West End,6.5,UberPool,0.68,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,16-12-2018,16,12,2018,16122018
62ccc10d-91eb-498f-9eb5-90e5a783631a,0.9,North Station,North End,7.0,UberX,0.9,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,13-12-2018,13,12,2018,13122018
a6ff5852-4953-4aee-96e6-4b2236dc2802,0.4,Financial District,South Station,16.5,Lux Black,0.4,1.0,lyft_lux,14-12-2018,14,12,2018,14122018
6be5971d-f65e-44e2-8ac1-f71ba8dd5624,1.35,Beacon Hill,Haymarket Square,9.5,UberX,1.35,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,02-12-2018,02,12,2018,02122018
8194d565-1457-499e-ad3c-aebd619e7aef,2.99,Boston University,Theatre District,16.5,Lyft XL,2.99,1.0,lyft_plus,02-12-2018,02,12,2018,02122018
3657f42d-f62a-43fd-93b1-809cbbc12e58,2.83,Northeastern University,West End,34.0,Lux Black XL,2.83,1.0,lyft_luxsuv,12-12-2018,12,12,2018,12122018
108dcdb4-c931-4700-82d1-c287bff29d78,1.34,Back Bay,Fenway,8.0,WAV,1.34,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,02-12-2018,02,12,2018,02122018
9679c5f3-28ed-4360-82ee-8123d18caf9a,2.73,North End,Back Bay,11.0,UberPool,2.73,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,26-11-2018,26,11,2018,26112018
96d83dfd-b618-447d-bbf4-a2ed9a44fce1,1.24,Financial District,Haymarket Square,26.0,Lux Black XL,1.24,1.0,lyft_luxsuv,01-12-2018,01,12,2018,01122018
8be0c6d8-a250-4b1d-822e-4aba3ba2f89a,2.44,Financial District,Northeastern University,17.0,UberXL,2.44,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,16-12-2018,16,12,2018,16122018
f2a3087c-9a1f-480b-8fa6-6d1b8ac7da8a,2.14,West End,South Station,27.5,Black SUV,2.14,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,03-12-2018,03,12,2018,03122018
1022c317-bb4f-4a13-b0cb-877ab3d408f5,1.44,Back Bay,Boston University,8.5,UberPool,1.44,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,14-12-2018,14,12,2018,14122018
7fb0f65e-857e-4282-a8bf-cb24e48828a1,4.15,Northeastern University,Financial District,38.5,Lux Black XL,4.15,1.0,lyft_luxsuv,28-11-2018,28,11,2018,28112018
222fce83-f0b9-4dc4-b3f2-37c3becce0d7,1.21,Financial District,North End,7.0,UberPool,1.21,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,28-11-2018,28,11,2018,28112018
63788307-088c-4a4c-b9dd-e7be18b6090e,2.4,Northeastern University,Beacon Hill,16.5,Lux,2.4,1.0,lyft_premier,28-11-2018,28,11,2018,28112018
344756b1-40be-455a-8b88-f1e146282ee7,6.26,Back Bay,South Station,13.5,UberX,6.26,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,09-12-2018,09,12,2018,09122018
a3be56d7-a0eb-45ae-be9b-0c2d6e33f70b,2.93,North End,Back Bay,16.5,Lyft XL,2.93,1.0,lyft_plus,12-12-2018,12,12,2018,12122018
0ae3231a-5242-4c5c-8451-e2b532476f96,2.58,South Station,Beacon Hill,16.0,UberXL,2.58,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,03-12-2018,03,12,2018,03122018
b8169a17-a6ba-480f-b81c-f1db8db81686,0.49,Haymarket Square,North Station,9.0,UberXL,0.49,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,28-11-2018,28,11,2018,28112018
a05fa4c5-f738-413a-bafe-cdd14c3986d3,1.16,Haymarket Square,Theatre District,27.0,Black SUV,1.16,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,13-12-2018,13,12,2018,13122018
9cf804d1-f766-44dd-9487-565684db706a,1.41,North End,Theatre District,10.5,WAV,1.41,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,13-12-2018,13,12,2018,13122018
1ab6b198-9edd-49a7-833f-aa1d202fd385,2.67,North End,Beacon Hill,14.5,UberPool,2.67,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,15-12-2018,15,12,2018,15122018
9d21123b-4913-48c7-b237-0d1ab809354d,0.56,North Station,Haymarket Square,15.0,Black,0.56,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,26-11-2018,26,11,2018,26112018
52f5435a-555f-4442-abdf-e06e838713ad,2.84,Northeastern University,West End,25.0,Black,2.84,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,13-12-2018,13,12,2018,13122018
ca11284f-cae9-4ce4-bb56-91eb6aac9cec,3.09,Theatre District,Boston University,11.0,Lyft,3.09,1.0,lyft,16-12-2018,16,12,2018,16122018
cdbe646b-f9f7-4b58-8208-4f4e286d9d6a,1.11,North End,West End,6.0,UberPool,1.11,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,27-11-2018,27,11,2018,27112018
27b678b0-a300-4352-821e-89ca7d0d6979,2.4,Fenway,Beacon Hill,22.5,Lux Black,2.4,1.0,lyft_lux,16-12-2018,16,12,2018,16122018
46c5a438-b4ad-43a5-8be2-00b3eb473c63,0.49,Haymarket Square,North Station,26.5,Black SUV,0.49,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,26-11-2018,26,11,2018,26112018
ac33dc4d-bafe-4b8f-8ec6-391528834b5e,0.65,Haymarket Square,West End,10.5,Lyft XL,0.65,1.0,lyft_plus,13-12-2018,13,12,2018,13122018
b7c891fe-9b66-4ff6-940b-c49ac9620cbb,2.66,Theatre District,Fenway,18.0,UberXL,2.66,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,03-12-2018,03,12,2018,03122018
4f671588-461a-4b5f-a0d6-216e3aad07e4,4.48,Financial District,Fenway,32.0,Black,4.48,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,29-11-2018,29,11,2018,29112018
97306a98-24bf-4c18-88cb-e84ea429bf65,3.39,Boston University,North Station,18.5,UberXL,3.39,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,01-12-2018,01,12,2018,01122018
61b4efed-af61-4bb5-904f-42a21974308c,3.15,West End,Northeastern University,24.0,Black,3.15,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,27-11-2018,27,11,2018,27112018
61da5217-7946-4b10-9817-ff20349a6fa6,0.72,West End,Haymarket Square,11.0,UberXL,0.72,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,30-11-2018,30,11,2018,30112018
e97e16f0-ddc6-4750-8d46-a86b9fc1bd59,4.72,Boston University,Financial District,29.5,Black,4.72,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,03-12-2018,03,12,2018,03122018
60d2b3b7-816a-48af-9371-3bef63563135,2.3,Haymarket Square,Back Bay,10.5,UberX,2.3,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,28-11-2018,28,11,2018,28112018
ca7d4747-0052-401f-b01c-2492d6233fb0,3.16,North Station,Fenway,26.0,Lux Black,3.16,1.0,lyft_lux,02-12-2018,02,12,2018,02122018
2010f396-7fb8-46f3-903b-d6a718866a9a,2.14,West End,South Station,19.5,Black,2.14,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,13-12-2018,13,12,2018,13122018
f1216945-2617-4b55-a94c-2211948df5fd,1.35,Beacon Hill,North End,8.0,UberX,1.35,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,01-12-2018,01,12,2018,01122018
87ca40fd-b63a-4da8-ac57-7b3c4379e5db,0.49,Haymarket Square,North Station,8.5,UberXL,0.49,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,16-12-2018,16,12,2018,16122018
167ec543-bf35-42a7-a9da-a0c860838621,1.08,South Station,Theatre District,13.5,Lyft XL,1.08,1.0,lyft_plus,16-12-2018,16,12,2018,16122018
ab902b05-4001-44d1-8b0a-917addddc8e1,0.78,North Station,Haymarket Square,7.5,UberPool,0.78,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,03-12-2018,03,12,2018,03122018
4b30bb4f-d660-4fd3-af0d-32dd2856639f,3.54,Northeastern University,West End,9.0,UberPool,3.54,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,26-11-2018,26,11,2018,26112018
66407661-d312-41ea-933a-03ab6b931f58,0.76,West End,Haymarket Square,7.0,Lyft,0.76,1.0,lyft,02-12-2018,02,12,2018,02122018
33f3bbca-6211-45b7-8dff-54d907ef905b,0.92,Financial District,Haymarket Square,26.0,Black SUV,0.92,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,01-12-2018,01,12,2018,01122018
8d290448-f406-4b32-9416-78116419d8fc,3.02,Northeastern University,Financial District,32.5,Lux Black,3.02,1.0,lyft_lux,27-11-2018,27,11,2018,27112018
b9a406f2-48a6-429c-9748-5c2cbe8154d8,1.0,West End,North End,8.5,WAV,1.0,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,29-11-2018,29,11,2018,29112018
d7efeb8a-cad9-4e69-a6a0-c1bbcb819e1a,0.99,Haymarket Square,Financial District,15.5,Black,0.99,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,14-12-2018,14,12,2018,14122018
c8290d06-382f-4b1a-9810-c45452ee3132,2.37,Beacon Hill,Fenway,5.0,Shared,2.37,1.0,lyft_line,26-11-2018,26,11,2018,26112018
55736154-a2d6-4ed7-9f7a-dd786e85af0e,3.39,Boston University,North Station,10.5,WAV,3.39,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,03-12-2018,03,12,2018,03122018
16d3e6a2-bda6-485b-83f9-7354873b311c,4.48,Financial District,Fenway,10.0,UberPool,4.48,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,03-12-2018,03,12,2018,03122018
3fe040d6-5a95-4114-9fee-9f9e4e763d71,2.34,North End,Back Bay,29.5,Black SUV,2.34,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,01-12-2018,01,12,2018,01122018
f6ffa0d7-60a3-4268-9459-9d138b6a9c69,1.74,North Station,South Station,7.0,Shared,1.74,1.0,lyft_line,18-12-2018,18,12,2018,18122018
101c3582-14c8-4cbc-b01a-ca7900e39c2e,3.05,West End,Northeastern University,34.0,Lux Black XL,3.05,1.0,lyft_luxsuv,28-11-2018,28,11,2018,28112018
291c3875-b4e0-457d-a8a8-3694f195a2cf,3.05,North Station,Fenway,34.0,Black SUV,3.05,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,17-12-2018,17,12,2018,17122018
c628de17-8346-4ea5-bf15-5b3c026ab40f,1.5,South Station,North Station,17.5,Black,1.5,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,13-12-2018,13,12,2018,13122018
81bb52b0-d21e-4d1b-8cf6-5879a29ef13b,2.01,Northeastern University,Theatre District,27.5,Lux Black XL,2.01,1.0,lyft_luxsuv,16-12-2018,16,12,2018,16122018
0a78f87d-b954-4d8b-a125-45fa7a0ac6e4,1.46,North End,Beacon Hill,8.5,UberX,1.46,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,14-12-2018,14,12,2018,14122018
85a2c29a-91b4-42d4-b196-04eba028976c,1.39,Beacon Hill,Haymarket Square,16.5,UberXL,1.39,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,17-12-2018,17,12,2018,17122018
ca0f8a25-c9a2-4026-99d8-1cd207b18805,3.3,North Station,Northeastern University,22.5,Lux,3.3,1.0,lyft_premier,01-12-2018,01,12,2018,01122018
bdc9c746-9a31-46fb-a5e5-50f55fafc1a4,2.12,North Station,South Station,9.5,WAV,2.12,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,28-11-2018,28,11,2018,28112018
796949e8-75fe-409f-8e1d-bf2aeca0e3b6,2.79,Boston University,Beacon Hill,30.5,Black SUV,2.79,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,14-12-2018,14,12,2018,14122018
e12462a7-b261-4bbd-ac1a-be1d676f62c8,1.57,Beacon Hill,North End,7.0,Lyft,1.57,1.0,lyft,17-12-2018,17,12,2018,17122018
dff248f1-c419-47f2-b8ed-9dd030b27827,3.16,North Station,Fenway,7.0,Shared,3.16,1.0,lyft_line,28-11-2018,28,11,2018,28112018
cab8e6f9-cb62-4833-85d2-6f9344266b45,2.67,Fenway,Theatre District,32.5,Lux Black XL,2.67,1.0,lyft_luxsuv,15-12-2018,15,12,2018,15122018
b18380bc-a49d-4b17-b615-6cd5189f1cd7,1.09,North Station,North End,16.5,Lux Black,1.09,1.0,lyft_lux,29-11-2018,29,11,2018,29112018
35332b27-e873-43e5-b2fa-fc8ebb3998f4,0.54,South Station,Financial District,5.0,UberPool,0.54,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,02-12-2018,02,12,2018,02122018
704257b2-5f4f-4fa9-9977-f98f734ef39e,2.89,North End,Back Bay,27.5,Lux Black,2.89,1.0,lyft_lux,18-12-2018,18,12,2018,18122018
f8ae79a4-4ddf-4cc1-9435-0f8ec9387cf5,1.04,North End,Financial District,9.5,UberPool,1.04,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,15-12-2018,15,12,2018,15122018
6c9ef40f-c870-4a56-a3b7-1fe05481f956,1.35,Beacon Hill,South Station,28.5,Black SUV,1.35,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,03-12-2018,03,12,2018,03122018
cff91ac0-e1a0-447b-8ee3-c7264f4073bc,2.79,Boston University,Beacon Hill,32.5,Black SUV,2.79,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,27-11-2018,27,11,2018,27112018
8bb5fa7d-57b1-4fae-bc52-210c86f541b7,1.08,Back Bay,Northeastern University,7.0,WAV,1.08,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,27-11-2018,27,11,2018,27112018
95cc3962-0fa3-43c2-aa2b-9d129d410227,2.82,Northeastern University,West End,10.5,Lyft,2.82,1.0,lyft,26-11-2018,26,11,2018,26112018
f8ec7300-1645-4805-bd97-5491240e96e3,0.98,Haymarket Square,Financial District,7.0,Lyft,0.98,1.0,lyft,26-11-2018,26,11,2018,26112018
0b94f3cb-5f13-4f38-9494-16a31ced8742,3.31,North Station,Northeastern University,27.5,Lux Black,3.31,1.0,lyft_lux,29-11-2018,29,11,2018,29112018
e3e62b86-11ca-4542-a2be-143f9ce5f17c,1.22,Back Bay,Northeastern University,23.0,Black SUV,1.22,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,14-12-2018,14,12,2018,14122018
3e7477bd-268d-4b29-ba81-58f3235ac228,2.27,Beacon Hill,Boston University,19.5,Black,2.27,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,28-11-2018,28,11,2018,28112018
79aef1e3-1f23-4ab1-96df-cece9b66e215,1.92,Beacon Hill,Northeastern University,7.5,UberPool,1.92,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,18-12-2018,18,12,2018,18122018
e1c01df1-1134-4318-8f77-840e68514f7f,4.3,Fenway,Financial District,32.5,Lux Black,4.3,1.0,lyft_lux,01-12-2018,01,12,2018,01122018
13c0b10d-d972-4917-99f1-eb6fc932e328,1.55,Northeastern University,Back Bay,26.0,Lux Black,1.55,1.5,lyft_lux,28-11-2018,28,11,2018,28112018
5d9c5941-b023-4e89-8192-ef640ea5bae7,0.54,South Station,Financial District,4.5,UberPool,0.54,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,13-12-2018,13,12,2018,13122018
9c1ec936-6a3c-456d-a957-da77894261c7,0.99,Haymarket Square,Financial District,7.0,UberX,0.99,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,26-11-2018,26,11,2018,26112018
45f9cbc1-1967-4c94-a11f-36558865ae7c,0.76,West End,Haymarket Square,3.0,Shared,0.76,1.0,lyft_line,01-12-2018,01,12,2018,01122018
b2e0407b-d6d4-49ff-82c2-07ce61d7cd22,4.0,Northeastern University,Financial District,26.0,Lux,4.0,1.0,lyft_premier,18-12-2018,18,12,2018,18122018
659af9a6-10e1-4852-bc96-2efa5f7ae996,2.8,West End,Boston University,24.0,Black,2.8,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,01-12-2018,01,12,2018,01122018
081c3540-f3a8-40ef-9ad4-1b452c7ea03c,2.93,West End,Fenway,7.0,Shared,2.93,1.0,lyft_line,27-11-2018,27,11,2018,27112018
0599b033-d132-4782-b823-015af63a4dff,3.39,Boston University,North Station,17.5,UberXL,3.39,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,14-12-2018,14,12,2018,14122018
75e6ecd4-4f1e-420e-ba1f-725cbbdd19d3,4.5,Financial District,Boston University,13.5,Lyft,4.5,1.0,lyft,27-11-2018,27,11,2018,27112018
ff54dfdb-4041-4ab6-baf6-0de855ee32e4,1.84,North End,Beacon Hill,7.0,Shared,1.84,1.0,lyft_line,27-11-2018,27,11,2018,27112018
54f8e42c-0888-4d23-b793-13178c234d30,0.72,West End,Haymarket Square,15.0,Black,0.72,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,29-11-2018,29,11,2018,29112018
3a0067f8-d7a0-42fe-bdfa-7c44cb60ace9,1.47,Northeastern University,Back Bay,5.0,Shared,1.47,1.0,lyft_line,02-12-2018,02,12,2018,02122018
f3d5d129-9a76-42f0-b630-7275bc72f655,1.08,North Station,North End,7.0,UberPool,1.08,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,28-11-2018,28,11,2018,28112018
5e615f68-a3a4-49ff-81e0-ba4f4b6e7bf1,2.73,North End,Back Bay,12.0,UberPool,2.73,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,02-12-2018,02,12,2018,02122018
29fbc362-d1f8-4989-bbff-499a69fcead8,2.95,Boston University,Theatre District,22.5,Lyft XL,2.95,1.25,lyft_plus,29-11-2018,29,11,2018,29112018
091d5cc1-0fad-46f3-8e73-fa2e740c7aee,2.8,Fenway,West End,16.5,Lyft XL,2.8,1.0,lyft_plus,27-11-2018,27,11,2018,27112018
26e37d27-e537-49fd-9e5a-a64358ae3fb1,1.72,West End,South Station,19.5,Lux Black,1.72,1.0,lyft_lux,14-12-2018,14,12,2018,14122018
5d2356a1-8aa6-43e8-8db7-5e621ff1266a,2.45,Northeastern University,North Station,23.0,Black,2.45,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,26-11-2018,26,11,2018,26112018
d8446a55-f9be-4cb7-9864-f22bb6988f01,0.75,North Station,Haymarket Square,5.0,Shared,0.75,1.0,lyft_line,27-11-2018,27,11,2018,27112018
a1137528-d711-46b6-9aad-feab0619d121,1.1,Back Bay,Northeastern University,12.5,UberXL,1.1,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,03-12-2018,03,12,2018,03122018
46bf33ef-1c0a-43a1-8c6b-d0afaa2ae40a,2.32,Beacon Hill,Fenway,14.0,UberXL,2.32,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,14-12-2018,14,12,2018,14122018
0e08836a-2ac8-4377-a434-e0fbafedc056,2.86,Northeastern University,West End,9.0,UberPool,2.86,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,01-12-2018,01,12,2018,01122018
fdaeef95-e364-4c7c-bdb4-ef167ab93fba,2.72,Fenway,Theatre District,19.5,Lyft XL,2.72,1.25,lyft_plus,16-12-2018,16,12,2018,16122018
bf75e3df-37dd-46da-993d-1ad326523bd5,0.56,North Station,Haymarket Square,5.5,UberPool,0.56,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,02-12-2018,02,12,2018,02122018
20d899cd-8789-43c9-95cb-af07a23c0d2e,3.04,Boston University,West End,37.0,Black SUV,3.04,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,18-12-2018,18,12,2018,18122018
a715f7a0-33f5-4001-a7e6-205d35f2d19a,2.23,South Station,Back Bay,9.5,UberX,2.23,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,26-11-2018,26,11,2018,26112018
55dd04e1-ce94-4a13-a236-08d1971aa900,0.49,Haymarket Square,North Station,7.0,UberPool,0.49,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,28-11-2018,28,11,2018,28112018
1c84be69-32b0-4111-adfc-d202f00cba33,3.53,South Station,Back Bay,24.0,Black,3.53,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,28-11-2018,28,11,2018,28112018
5f341172-7ea1-4e02-8931-f5b14fc70dcf,2.79,Boston University,Beacon Hill,8.5,WAV,2.79,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,26-11-2018,26,11,2018,26112018
e0b43882-e8bc-4f36-bd75-a522f55cfe50,3.44,South Station,Back Bay,35.0,Black SUV,3.44,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,09-12-2018,09,12,2018,09122018
e28ad855-2d99-4d5a-ae3e-2d0725ab7a07,2.41,Northeastern University,Beacon Hill,22.5,Lux Black,2.41,1.0,lyft_lux,04-12-2018,04,12,2018,04122018
